cible_debit_J+0,cible_debit_J+1,cible_debit_J+2,cible_debit_J+3,cible_debit_J+4,cible_debit_J+5,cible_debit_J+6,cible_debit_J+7,cible_debit_J+8,cible_debit_J+9,cible_debit_J+10,cible_debit_J+11,cible_debit_J+12,cible_debit_J+13,cible_debit_J+14,cible_debit_J+15
2018.0543172043226,1888.5012871274007,1957.6473164258502,1960.9422629218002,1848.649586366319,1942.6917519078172,1909.7620167893326,1803.334426715668,1801.3698063782845,1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695
1888.5012871274007,1957.6473164258502,1960.9422629218002,1848.649586366319,1942.6917519078172,1909.7620167893326,1803.334426715668,1801.3698063782845,1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369
1957.6473164258502,1960.9422629218002,1848.649586366319,1942.6917519078172,1909.7620167893326,1803.334426715668,1801.3698063782845,1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325
1960.9422629218002,1848.649586366319,1942.6917519078172,1909.7620167893326,1803.334426715668,1801.3698063782845,1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502
1848.649586366319,1942.6917519078172,1909.7620167893326,1803.334426715668,1801.3698063782845,1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935
1942.6917519078172,1909.7620167893326,1803.334426715668,1801.3698063782845,1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086
1909.7620167893326,1803.334426715668,1801.3698063782845,1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917
1803.334426715668,1801.3698063782845,1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978
1801.3698063782845,1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865
1815.6468463827637,1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298
1773.714988578156,1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524
1752.5178871349349,1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472
1655.4041550835063,1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925
1755.4309231458412,1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325
1804.9498240500966,1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586
1781.6336066570695,1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409
1620.6034930009369,1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821
1747.5339394024325,1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731
1739.971379524502,1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955
1573.2421377210935,1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312
1707.2653272490086,1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547
1625.8230685860917,1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594
1594.9535913042978,1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269
1645.3360662176865,1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887
1590.6919823956298,1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642
1377.7999342728524,1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365
1613.9389511256472,1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787
1471.3561708814925,1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287
1566.0086684680325,1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314
1635.6698243827586,1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997
1535.9813109615409,1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559
1507.359595274821,1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418
1559.046996915731,1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284
1588.6641318442955,1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446
1449.117065055312,1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354
1464.1340201765547,1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166
1572.3930967735594,1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542
1677.959250966269,1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505
1513.4034049248887,1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032
1597.5513772126642,1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041
1432.2548456310365,1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168
1504.3513140671787,1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823
1508.167227378287,1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882
1370.1589584367314,1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333
1495.4415320861997,1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876
1477.366638243559,1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947
1240.1347624061418,1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747
1485.7590151063284,1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186
1523.9664778342446,1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222
1519.0126085076354,1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806
1527.6536410197166,1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146
1385.9554729849542,1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373
1425.259576215505,1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394
1481.7305502401032,1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882
1417.0516786921041,1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606
1460.076997058168,1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586
1632.146206854823,1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043
1426.570402541882,1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524
1485.1164882519333,1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468
1706.8156236212876,1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694
1516.7738684682947,1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383
1436.5094647594747,1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725
1568.5918024935186,1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418
1568.0288104742222,1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135
1571.4776151569806,1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706
1400.7809775634146,1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726
1602.4034989064373,1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082
1620.8640850551394,1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854
1797.2454356255882,1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948
1670.35283710606,1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122
1570.1327666588586,1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046
1655.286948262043,1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247
1701.6171126859524,1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816
1632.165742285468,1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787
1654.2947476570694,1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578
1806.341054612383,1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665
1731.9219908766725,1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321
1747.6287520080418,1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306
1614.4432031486135,1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095
1766.3909206048706,1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042
1549.9372287896726,1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146
1874.6283652272082,1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064
1721.9410464125854,1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253
1845.9096569294948,1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234
1936.9292211333122,1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983
1707.236395725046,1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924
1945.5805726196247,1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585
1870.0013433625816,1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446
1978.5037941798787,1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562
1845.8629398854578,1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562,2320.198478616866
1830.929984717665,2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562,2320.198478616866,2354.641689065619
2045.1253115540321,1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562,2320.198478616866,2354.641689065619,2187.2822707655664
1976.8916289112306,1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562,2320.198478616866,2354.641689065619,2187.2822707655664,2151.1705694700745
1958.6002912328095,1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562,2320.198478616866,2354.641689065619,2187.2822707655664,2151.1705694700745,2286.067969325756
1859.0899265831042,2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562,2320.198478616866,2354.641689065619,2187.2822707655664,2151.1705694700745,2286.067969325756,2123.008436612152
2121.821946926146,1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562,2320.198478616866,2354.641689065619,2187.2822707655664,2151.1705694700745,2286.067969325756,2123.008436612152,2329.3051787591744
1977.4787963330064,2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562,2320.198478616866,2354.641689065619,2187.2822707655664,2151.1705694700745,2286.067969325756,2123.008436612152,2329.3051787591744,2354.5339025181033
2008.2750260159253,1981.3129691093234,2070.7202505717983,2148.4874416110924,2104.1904383751585,2122.2778235266446,2097.402005640562,2320.198478616866,2354.641689065619,2187.2822707655664,2151.1705694700745,2286.067969325756,2123.008436612152,2329.3051787591744,2354.5339025181033,2366.9223545887467
